2015-04-16 09:32:46.0180|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
2015-04-16 08:54:49.2040|INFO|thread:13|ExclusiveRepositoryConnection|Creating Commit
2015-04-16 08:54:49.2704|INFO|thread:13|ExclusiveRepositoryConnection|Creating new commit with 62 file(s). Updating Branch to Master
2015-04-16 08:54:49.2704|INFO|thread:13|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.2704|INFO|thread:13|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.2704|INFO|thread:13|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all ".gitattributes" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.3768|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.3768|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.3768|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all ".gitignore" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.4364|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.4364|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.4364|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build.xml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.4999|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.4999|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.4999|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/adminLandingPage.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.5595|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.5595|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.5595|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/gitTest.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.6288|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.6288|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.6288|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/login.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.6874|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.6874|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.6874|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/LoginGood.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:49.7489|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:49.7489|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:49.7489|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/lostPassword.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:50.0663|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:50.0663|INFO|thread: 4|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:50.0663|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/masterTemplate.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.2089|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.2089|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.2089|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/META-INF/MANIFEST.MF" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.2343|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.2343|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.2343|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/resources/css/cssLayout.css" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.2587|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.2587|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.2587|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/resources/css/default.css" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.2802|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.2802|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.2802|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/signUpConfirmation.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.3027|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.3027|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.3027|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/signUpPage1.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.3251|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.3251|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.3251|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/signUpPage2.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.3505|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.3505|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.3505|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/studentLandingPage.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.3720|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.3720|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.3720|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/uploadThesis.xhtml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.3964|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.3964|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.3964|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/WEB-INF/sun-web.xml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.4169|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.4169|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.4169|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/build/web/WEB-INF/web.xml" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.4638|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.4638|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.4638|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/database/derby.log" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.4853|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.4853|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.4853|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/database/derby.properties" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.5078|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.5078|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.5078|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/database/IT353/log/README_DO_NOT_TOUCH_FILES.txt" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.5283|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.5283|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.5283|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/database/IT353/README_DO_NOT_TOUCH_FILES.txt" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
2015-04-16 08:54:51.5556|INFO|thread:18|GitEnvironment|Process set up with this SSH Agent info: 4056:/tmp/ssh-heORl7xFTR1i/agent.1736
2015-04-16 08:54:51.5556|INFO|thread:18|GitEnvironment|PATH is D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;D:\Users\it3530218\AppData\Local\Apps\2.0\A57LPJ9Q.W65\EWC7JTK3.DP7\gith..tion_317444273a93ac29_0002.000d_7c798cfff9a06ed4;D:\Users\it3530218\AppData\Local\GitHub\lfs-x86_0.5.0-pre2;C:\Windows\Microsoft.NET\Framework\v4.0.30319;C:\Windows\System32
2015-04-16 08:54:51.5556|INFO|thread:18|ProcessWrapper|Starting: Process - FileName: 'D:\Users\it3530218\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'add --all "JavaGroupProject/database/IT353/seg0/README_DO_NOT_TOUCH_FILES.txt" ', Working Directory: D:\Users\it3530218\Documents\GitHub\IT353Project\
